1206,"Si algo odiaba de niño era a los otros niños; violentos, groseros, abusivos, fans del futbol, humillaban por no ser como ellos, etc.",0,False,False,858566361425096704,None,False,Sun Apr 30 06:19:06 +0000 2017,None,None,es,4,False,None,749732891144314880,"Estudié filosofía pero cada día soy menos filósofo, hasta que un día dejaré de serlo.",False,Sun Jul 03 22:33:45 +0000 2016,3419,70,1035,False,None,Arturo R,Pacific Time (US & Canada),es,-25200,108,desiertojazaro,,,,,None,None,,,
1207,Donda denunció a Macri y a Basavilbaso por la venta de las acciones del Fondo Previsional https://t.co/sfS6R8OUfP https://t.co/uzSan5UFD8,0,False,False,858566366252740609,None,False,Sun Apr 30 06:19:07 +0000 2017,None,None,es,3,False,"San Isidro, Argentina",3400837701,None,False,Mon Aug 03 03:40:37 +0000 2015,2650,49,0,False,None,ValleViejo El Diario,Buenos Aires,es,-10800,62,DiarioWDigOk,,,,,None,None,,,
1208,@TellyTalkIndia @GautamRodeTeam @GautamRodeWeb @GautamRodeeFC @GautamRodeRules @gautamRode_Luv @GautamRode_FC… https://t.co/NtEA4gnrKN,0,False,True,858566375220154368,TellyTalkIndia,False,Sun Apr 30 06:19:09 +0000 2017,857843569477943296,1285608727,en,0,False,None,851491089064263680,None,False,Mon Apr 10 17:44:30 +0000 2017,365,10,149,False,None,Monilu,None,es,None,33,Monilu10133866,,,,,None,None,,,
1209,"RT @MoyanoFlorOk: Vamos micaaa!!! Todo esfuerzo tiene su recompensa!! Felicitaciones, te lo mereces! 💚💚 https://t.co/68q1LazHzi",0,False,False,858566375677276160,None,False,Sun Apr 30 06:19:10 +0000 2017,None,None,es,0,False,"Rosario, Argentina",843138487645868032,FLOR MOYANO EN LA 9G// Rosario Central💛💙// La queen es ella FM❤// CAMPEONA DE LA 7G,False,Sat Mar 18 16:34:15 +0000 2017,929,75,459,False,None,noe🐥,None,es,None,278,chinimoyano15,,,,,None,None,,https://www.instagram.com/moyanoflor,Tue Apr 25 13:07:34 +0000 2017
1210,El Museo de la Juventus bate su récord de visitantes https://t.co/waYrSMsucW #deporte #futbol,0,False,False,858566382010683392,None,False,Sun Apr 30 06:19:11 +0000 2017,None,None,es,152,False,None,594624467,"Apasionado del deporte (hockey, fútbol, tennis...) y del cine (El Barco Pirata), viene de familia                http://www.linkedin.com/in/javiertrullols",False,Wed May 30 14:12:13 +0000 2012,70155,2999,503,False,http://lajugadafinanciera.com,Javier Trullols,Amsterdam,es,7200,738,JavierTrullols,,,,,None,None,,,
1211,RT @Ingovlok1: MI PRIMITO SIEMPRE SE CALIENTA DESPUÉS DE JUGAR FUTBOL  #BAREBACK #APELO   https://t.co/l4KExR0qs0,0,False,False,858566398766960640,None,False,Sun Apr 30 06:19:15 +0000 2017,None,None,es,18,False,en un lugar de maracay ,4830498754,"versátil, vida hetero 
serio cero niños amanezco sucio (+18)",False,Wed Jan 20 18:27:47 +0000 2016,22846,2402,25792,False,None,JOHNL.F,Pacific Time (US & Canada),es,-25200,3821,jhonathan_1991,,,,,None,None,https://twitter.com/Robbie_Hill1/status/813114524127490048/video/1,None,Sun Apr 30 06:13:41 +0000 2017
1212,"RT @MotivacionesF: Messi en Argentina y Messi en el Barcelona, diferencias 🤔 https://t.co/7hKr77dQ6C",0,False,False,858566406392221696,None,False,Sun Apr 30 06:19:17 +0000 2017,None,None,es,2,False,"Asuncion, Paraguay",2196800063,"Jesucristo - La familia - Deporte -
Bienes Raices",True,Tue Nov 26 12:23:30 +0000 2013,3942,457,1507,False,http://www.newhomepy.com,Mauricio Céspedes,None,es,None,896,maurinho029,,,,,None,None,https://twitter.com/MotivacionesF/status/858528839433048064/photo/1,http://instagram.com/motivacionesfgram,Sun Apr 30 03:50:00 +0000 2017
1213,"RT @MotivacionesF: Messi en Argentina y Messi en el Barcelona, diferencias 🤔 https://t.co/7hKr77dQ6C",0,False,False,858566408350912512,None,False,Sun Apr 30 06:19:17 +0000 2017,None,None,es,10,False,None,2936790059,Familia Bartra Jiménez,False,Mon Dec 22 11:07:47 +0000 2014,24501,778,18488,False,None,Bartra-Jiménez,Pacific Time (US & Canada),es,-25200,1627,Balaloza,,,,,None,None,https://twitter.com/MotivacionesF/status/858528839433048064/photo/1,http://instagram.com/motivacionesfgram,Sun Apr 30 03:50:00 +0000 2017
1214,RT @Lanataenel13: Este ladrón destruyó La Matanza y la convirtió en un territorio narco. Caradura https://t.co/aHsst8fzgx,0,False,False,858566411228151808,None,False,Sun Apr 30 06:19:18 +0000 2017,None,None,es,17,False,None,726991678729408513,"Buenos Aires, Argentina",True,Mon May 02 04:28:17 +0000 2016,39834,847,41673,False,None,Adri,None,es,None,1087,Adriana42755801,,,,,None,None,,None,Sat Apr 29 12:40:03 +0000 2017
1215,Argentina Babe suck cock and want the cumshot https://t.co/ntkCxlLPfh,0,False,False,858566415456055296,None,False,Sun Apr 30 06:19:19 +0000 2017,None,None,en,0,False,None,2658472278,None,False,Sat Jul 19 02:57:34 +0000 2014,1417,214,36,False,None,Minda Tankard,None,es,None,82,eyaioyvmjnmz,,,,,None,None,,,
1216,Rally de Argentina: Neuville aceleró y le come los talones a Evans https://t.co/z6MGudeICd,0,False,False,858566421319749632,None,False,Sun Apr 30 06:19:20 +0000 2017,None,None,es,0,False,"Mendoza, Argentina",3387383889,"El Cuyano es un diario online, con noticias las 24 hs., editado en Mendoza para todo el mundo.",False,Wed Jul 22 15:01:00 +0000 2015,3293,10,0,False,http://www.elcuyano.com,El Cuyano,Pacific Time (US & Canada),es,-25200,28,El_Cuyano,,,,,None,None,,,
1217,"[CNN Indonesia] Rp380 Ribu, Tiket Termurah Lihat Aksi Messi di Singapura!

Timnas Argentina dipastikan akan... https://t.co/vefTrBfmab",0,False,False,858566426474328064,None,False,Sun Apr 30 06:19:22 +0000 2017,None,None,in,0,False,Hong Kong,753577395043434497,Unicess Sports Group is Asia based sports match tour organizer.,False,Thu Jul 14 13:10:26 +0000 2016,37,2,0,False,None,UNICESS SPORTS GROUP,None,en,None,0,UnicessSports,,,,,None,None,,,
1218,"RT @LIGAMXFemenil: ¿Ya lo anotaste en tu ⚽📅 Agenda Futbolística 📅⚽ ?
4 días los que faltan para el Torneo de Copa de la @LIGAMXFemenil… ",0,False,False,858566433332109312,None,False,Sun Apr 30 06:19:23 +0000 2017,None,None,es,0,False,None,391050181,None,False,Fri Oct 14 23:50:18 +0000 2011,39,43,6,False,None,karen gomez,None,es,None,77,_karen_goes,,,,,None,None,,None,Sun Apr 30 01:30:14 +0000 2017
